Label,x1_L,y1_L,x2_L,y2_L,x3_L,y3_L,x4_L,y4_L,x5_L,y5_L,x6_L,y6_L,x7_L,y7_L,x8_L,y8_L,x9_L,y9_L,x10_L,y10_L,x11_L,y11_L,x12_L,y12_L,x13_L,y13_L,x14_L,y14_L,x15_L,y15_L,x16_L,y16_L,x17_L,y17_L,x18_L,y18_L,x19_L,y19_L,x20_L,y20_L,x21_L,y21_L,x1_R,y1_R,x2_R,y2_R,x3_R,y3_R,x4_R,y4_R,x5_R,y5_R,x6_R,y6_R,x7_R,y7_R,x8_R,y8_R,x9_R,y9_R,x10_R,y10_R,x11_R,y11_R,x12_R,y12_R,x13_R,y13_R,x14_R,y14_R,x15_R,y15_R,x16_R,y16_R,x17_R,y17_R,x18_R,y18_R,x19_R,y19_R,x20_R,y20_R,x21_R,y21_R
Crystal,0.0,0.0,-0.10196221886382276,0.04286401117547064,-0.26084551545670215,0.05379540999583782,-0.3416779935322312,0.40103773840297763,-0.3285727273025551,0.8677776925931523,-0.3197200857452417,-1.1186761229131026,-0.4349626925697195,0.6182219615818179,-0.4757076856356806,0.8757449822206446,-0.39996357104519864,0.5786569377648508,-0.4112996069392931,-0.9115002102751174,-0.4711513645512054,1.1153653347681307,-0.5136054013851244,1.2240568602133397,-0.4495597741563649,0.7832817495824865,-0.44206693358765353,-0.4528704683958163,-0.5145800532063177,1.518273556895378,-0.5254013836721573,1.6101457852016876,-0.4619698758201802,1.0989005077369318,-0.4426289231867068,0.14729973850044492,-0.49341112856183,1.7424835602519686,-0.45293409554337566,1.7801773325618944,-0.38885079667939504,1.314581929354581,-1.0392559419115284,-0.09686899744380371,-0.8412507097598966,-0.2192434491611332,-0.6127419142920053,-0.09836242539541297,-0.5092549270759842,0.4541770909753967,-0.5987118829932927,1.0754860032246576,-0.6675981460838482,-1.2831869534823037,-0.4841210783877352,0.712983402107524,-0.5113380665464223,0.9242284032693496,-0.6037397643171356,0.5113494332119265,-0.5650112722866742,-1.074244226339425,-0.44935451856392866,1.20440025992125,-0.476288693266938,1.2654872007300944,-0.599954960415978,0.7475755541178294,-0.5346918891101331,-0.635593466386374,-0.48586945995941766,1.6168257022559789,-0.5237911280565252,1.626005776195088,-0.6203988686426156,1.0355291354674985,-0.5520049275017734,-0.023591164070152205,-0.5822572332771885,1.811125056881629,-0.6446348442884534,1.7823208212521033,-0.7080166950275093,1.223798177520858
Crystal,0.0,0.0,0.25340485445865163,0.5813511479159766,0.4107829456011346,0.7065873342964353,0.542706970501893,1.040499625716604,0.7142850782628578,1.433679421687625,0.6768495423655086,-0.825444048027367,0.645528898945663,1.1761367670688616,0.3662097844427464,1.421978907488535,0.2894739321541572,1.0125528024492505,0.6334551385069682,-0.7737794178570001,0.6148117578331311,1.5647483945193499,0.29937575686644585,1.6687803818851,0.21195079731512206,1.1336772678213598,0.5873883242272001,-0.4462328079499281,0.5496868827634943,1.8335095372327583,0.2546405807060524,1.8946896608187813,0.19068031306516123,1.2707358646058566,0.5313192345547112,0.044273263255263456,0.4937544211087024,1.8937599426364742,0.32497718493556216,1.9112677032151217,0.29327695582946856,1.3487770451102994,1.2076610933220828,-0.06022293546827173,1.0661955333107256,0.3766729367371721,0.9709882059357149,0.6291596990935422,0.8536170302632528,1.141405444723248,0.5766056846205522,1.6795249666173078,0.5758954108832786,-0.9584142362440331,0.6489102700336361,1.1845713307495016,0.8684094142349941,1.3631017732051607,0.9242477561344549,0.8839946142080364,0.6408595750503422,-0.8910132339867765,0.6828443432550493,1.603549481406861,0.9520054420459336,1.6508522389951696,0.9767023665400264,1.0286895794678697,0.6674406234621895,-0.6021074629052147,0.6683672973303127,1.8472957718260448,0.9292622426728127,1.8354271432841953,0.9481945731261117,1.1212753040558938,0.6850389369055404,-0.14622771397281295,0.6385722434248998,1.8342181636333708,0.8108752044756773,1.814066210666061,0.8512919887420691,1.168353882796373
Crystal,0.0,0.0,0.3300651253439977,0.6383551279703645,0.5808146958188495,0.7780096979117639,0.7674355530165341,1.0036676771204556,0.9533804248573385,1.2559503971602763,0.8995869516273175,-0.4148292274984883,0.9157856985311397,1.0362985711943906,0.6267335743599415,1.1833613227727455,0.5237901647968791,0.8450596887560173,0.892428032587589,-0.4511897678935608,0.9025982538748588,1.2382207738058544,0.5747697775433555,1.3045104507837804,0.45826629110134054,0.9044597154975456,0.8552370018393594,-0.28980353078474597,0.8510424739332655,1.3584269971359915,0.5313722921002559,1.3871178939783337,0.436581413201423,0.9179434706273212,0.7946540764616257,-0.006966242676876324,0.7761920876310866,1.3355263823857932,0.5703015191029007,1.3373039738541288,0.5088555123047351,0.9153247193238662,1.8332034682822491,-0.027786093234896923,1.5800384272399814,0.5210993559992966,1.369497853170034,0.7523277609783212,1.1917095735472814,1.075429560859938,0.922465844227534,1.399852778503572,0.9520333887956657,-0.48922717415560607,0.9531398117168909,1.0099434536601155,1.2125421962634937,1.1121813785106764,1.316270191019462,0.758122944851591,0.9810268918725829,-0.5056346355303932,0.9762215632230787,1.2586307450308527,1.289849011732299,1.2811791093137548,1.374277759280742,0.8175096966781105,0.996936974224547,-0.3793015066834198,0.9775447877979563,1.341225685885145,1.2854913210392829,1.3165089036612525,1.3492779669546382,0.7758157740031205,1.022876547942818,-0.14829452010841435,0.982937236741176,1.2336129569776013,1.203995642570259,1.2227173047183526,1.278886306314976,0.7498254004728667
Crystal,0.0,0.0,0.33532706776604615,0.6244655720067748,0.6049122559783612,0.7626934239367557,0.7996195212685744,0.939398854692093,0.9799472204856943,1.1281298381015734,0.942967928993874,-0.2420709269814352,0.9700381225300047,0.952537683818239,0.6891700840170875,1.0602227832011883,0.5746426354668932,0.7687798321486212,0.951217745661876,-0.3085203402337336,0.9643821928268986,1.0834673274573574,0.6438951170763292,1.1313637485325434,0.5192760164933143,0.795991959558736,0.9201024108776806,-0.2174775152057035,0.921567324504237,1.1369619249169332,0.6046353814300872,1.154379902099806,0.501057683561553,0.7629870830292207,0.86137080677629,-0.02918002140002677,0.8510214807337301,1.07283079842871,0.6411080277398314,1.0737530462505906,0.5702243925194435,0.7238064577865102,1.9760582178961401,-0.005937782539615833,1.6964763383202457,0.5601005006690805,1.4531301213659846,0.768252081082865,1.2593878649652153,1.0064943188052464,1.005996164472801,1.2427791505501151,1.0466694308362547,-0.3017767347252871,1.022772276058941,0.9045173286470831,1.2853222782232243,0.9753708665313365,1.405058060467153,0.6851683753513172,1.05995234538281,-0.35112047167123445,1.0427276526176343,1.082560573773866,1.3599731466623695,1.0936352192691652,1.4628944853667267,0.7063909017827716,1.0716088003634323,-0.29059573331694477,1.0486157742072186,1.1046592781880098,1.3619936632304965,1.0786828291445858,1.4411049480195866,0.6294961820818993,1.1004246937532913,-0.14720502373129138,1.068815849964017,0.9710178935249181,1.298857337975964,0.9630205540675415,1.3819838383011245,0.5735997402679655
Crystal,0.0,0.0,0.33911621865635866,0.6149355295005612,0.6189251965898274,0.7462215143636631,0.8194539811137934,0.8879766313570626,1.000864382924873,1.0349832892847266,0.9554996420594207,-0.1682301585975801,0.9894545827869611,0.9059751698677375,0.7157037021127787,0.9913974048766339,0.5959425347014597,0.7192097354217757,0.9691161983926653,-0.24660452958724846,0.9879397268571227,0.9993272825846856,0.6740996386962874,1.0383216016797068,0.5438338231356666,0.7374645927890401,0.9414449047449344,-0.1857794032251604,0.9494369660406548,1.0259855769525392,0.6393649366688021,1.0363845023167435,0.5311951726009672,0.6862170590976463,0.8847544797973245,-0.03821481956093568,0.8764117694467066,0.9492664292533607,0.6673091814936429,0.9468099406614457,0.5925885040016068,0.6328596978967835,2.028787034312819,0.0029306325912253376,1.7377959038919488,0.5707128398407998,1.480333419602914,0.7706896359958153,1.2834344034650376,0.9721705532585747,1.0393700473445981,1.1607520850346917,1.0807068157290585,-0.2205263056969885,1.047279424921656,0.8439994743917532,1.3093243231967533,0.8995621352265987,1.4309540351156358,0.6382624189639216,1.0882426629852957,-0.28362200356252987,1.064031414010507,0.9883292694150294,1.3802093931177866,0.99427906204682,1.488439181691442,0.643380381153048,1.0990600517695104,-0.25147987882052425,1.0739022852729696,0.9827331617138022,1.3856926278548498,0.9562858148590873,1.4685398326721055,0.5504436385604902,1.1297075702884758,-0.1466153831068935,1.1000805340642892,0.8396619848388281,1.3311933926669677,0.8337678455044538,1.4167756473008073,0.48520750589325884
Crystal,0.0,0.0,0.3424372030188638,0.6058262513650942,0.6284941202733664,0.7294386430663797,0.8332611998020115,0.850701813366356,1.014381002088049,0.9738850143896671,0.9604421628110953,-0.12809810746427272,0.9965074952038669,0.8771314224988369,0.7273866887103636,0.9518400413057204,0.6069222541571946,0.6933275174558434,0.9771193145365817,-0.2126919019604666,0.9947002091789657,0.9527695023108989,0.6863963568429354,0.9845988361684311,0.5553742283047868,0.7019241919428822,0.9508863928214351,-0.16908477719496964,0.9574418882549222,0.9630846541133133,0.6515355626023249,0.9678087142406825,0.5432370070713456,0.6402303788128672,0.894988776866521,-0.04397176132542584,0.8855857578446202,0.8746921655746498,0.6782432470607129,0.8672200044305798,0.6033677425748765,0.5732173196167827,2.0451096074914363,0.013742256336429884,1.7485280009193465,0.5761852791147891,1.4833301574297029,0.7706396736967087,1.2821613808708203,0.9477477327338621,1.0459099614229361,1.1092844053032807,1.0971844423364354,-0.16767476282487664,1.0543986222183692,0.8086256310303486,1.3154119045635515,0.8585623613602944,1.4426636663963284,0.6181438314604111,1.1006055001650805,-0.2385939795733092,1.0727923592941317,0.9344488837036767,1.3862128735941033,0.9391282498534059,1.4997250741531254,0.6121278466701653,1.1092207497968782,-0.22579810067454703,1.0821356011745848,0.9128810315796775,1.3924966872629043,0.8870789922093818,1.4806473958769617,0.5077087742937425,1.1394503044339948,-0.14780201226294223,1.1106566804470441,0.7610899621232021,1.341732525663451,0.7579136742679764,1.4307381147815388,0.4351893880867699
Crystal,0.0,0.0,0.34303420436539145,0.602838069247938,0.6327931327522581,0.7234014689980641,0.8397644583410082,0.8342529402329618,1.0192001507437114,0.9485501348785875,0.9622215162588943,-0.11255834151149613,0.9995179867469132,0.8518930680736031,0.7330712143680128,0.9217953978584964,0.6137150948081466,0.6703507171584898,0.980120346191514,-0.19840389860440424,1.0006178357192326,0.9170541358098104,0.6941966164612305,0.9493004866982236,0.5630037202853728,0.6780496496598957,0.95514444421755,-0.15994682062727258,0.9649163452270627,0.9217085310601153,0.6606862180878323,0.9273818109083227,0.5517466495726678,0.6132048083626863,0.9007075722088277,-0.04383013918503224,0.8943089300110363,0.8321381814447996,0.6871196412514443,0.825097288592126,0.6115212582995663,0.544005608188898,2.055613519974489,0.025395074636867052,1.7552235508247174,0.5831048287059923,1.488359974144456,0.7725419493107262,1.2869563700136972,0.9348091017760279,1.0548719314241686,1.078789144223313,1.1111264357164805,-0.13568818197013083,1.0650850271304941,0.7860564952575622,1.3246982617449312,0.8327975825125272,1.4547892562108309,0.604905107042342,1.1121581413860357,-0.21142420972872125,1.0811898553768051,0.8996557067977724,1.3924588020151518,0.9053945644314775,1.5097404594096098,0.593659394723843,1.119204295520405,-0.20950717788536347,1.0902556091960587,0.8696534922759305,1.3991225448742928,0.847220895438933,1.49044283077103,0.48550142087186887,1.148449655205056,-0.1462562505956694,1.1199587452912187,0.7145345661719025,1.3503518785661492,0.7152063085154062,1.4415912825037014,0.4104404651280508
Crystal,0.0,0.0,0.3403151200597372,0.5955705867966874,0.6287832701929285,0.7211816864347236,0.833816017472423,0.8367611296607165,1.0114668172750418,0.9532813397472103,0.9644665678353638,-0.09186764502477295,1.0027619283430316,0.8409851841711632,0.7401777759290419,0.9087350985731175,0.613952251225761,0.6696746547280983,0.9836296455234714,-0.18020188802387724,1.0049067661890594,0.8999556093993433,0.7024822891344096,0.9303767939823547,0.5651417688929489,0.6704872291705455,0.9591863040287272,-0.1487039567934862,0.9701335909899275,0.8964286360301632,0.6698375179887838,0.9018423148621443,0.556949812934871,0.6014415367046329,0.9049837571861551,-0.04213332730178128,0.9005685631810542,0.8039842238277348,0.6947775734289813,0.7976747643163379,0.6159167187918853,0.5284501139887516,2.057738580830112,0.03070445062730114,1.7574943762192325,0.5878293597786977,1.493317926116317,0.7740845473960137,1.2923981656940031,0.9278486913606661,1.061686049445566,1.0573179253306577,1.1218207226530443,-0.11790133975996984,1.0726771646933944,0.7697572775660924,1.329335801818112,0.810582615086405,1.4582833537047066,0.5897741125731323,1.1202772774883227,-0.19845366797379047,1.0852029225477136,0.872529010060819,1.393998170951516,0.876599123313952,1.5114570447915883,0.5740253699611604,1.1250739501592157,-0.20015207731106224,1.0927451569506326,0.8391332415068739,1.3995986518991812,0.817518940648966,1.4913214294682444,0.4674063731963574,1.15075822486656,-0.13855894703512867,1.1251167998143705,0.6901271672748281,1.354514717354468,0.6894112402691405,1.4443098746389225,0.3940486634675463
Crystal,0.0,0.0,0.3399022982955884,0.5933049272102671,0.628780079224206,0.7196946769623225,0.8334722976623181,0.8328300490613035,1.0097414278905705,0.9428869227404243,0.9651006793244856,-0.07991585994886204,1.0013618022389756,0.8405908781200243,0.7416338386261253,0.8993125665525127,0.6140929713334349,0.6611949801376974,0.9856788489479897,-0.16863335001287857,1.0026349476897656,0.8930389599805845,0.7042182586786729,0.9159915601634325,0.5654285945411262,0.660718504756108,0.9625500819833214,-0.13889827836524318,0.9706789405946356,0.8855161260463925,0.6746381324335491,0.8863823934563502,0.5612806072990292,0.5928825016120094,0.9104754873761821,-0.03531942148227281,0.9036487907847686,0.791840991716699,0.7008517920198624,0.7819369731608686,0.6227209594715696,0.5176884658335775,2.0583966704139334,0.03890385746950908,1.759775505576537,0.5958525340045379,1.496959733861334,0.7801339941434691,1.295225167244552,0.9288724570387725,1.065302584150762,1.0533594344394195,1.1284659204471073,-0.09844099415463205,1.0757507314807875,0.7674862713857677,1.3305038022499618,0.8084369675823052,1.4621957509635368,0.5956277955539035,1.124982039214643,-0.18226554296388925,1.0867205919464473,0.8639873608400596,1.3946291106013686,0.8692343211598537,1.5151063446036857,0.5751419595154603,1.1285680541107053,-0.18737607635719894,1.093708759463699,0.8280990673169059,1.3998662078459683,0.8067657655485837,1.4941404700352892,0.46515281484106547,1.152438088897544,-0.1282022239099834,1.1289076482423488,0.681279339197848,1.3581205817146853,0.6787487059216937,1.4479331791166612,0.3888480065048087
Crystal,0.0,0.0,0.3354278432675492,0.5919670833941708,0.6209438031639659,0.7287899429193399,0.82378277225546,0.855325783257199,1.000446361357781,0.9786614514839816,0.9656044648555752,-0.06753909158067843,1.0012719376839603,0.8426866898240278,0.7417847407473812,0.8950761252891943,0.6140841671635068,0.6597321127840935,0.9875732495935613,-0.15715939897827705,1.0035359986459587,0.8904867520710902,0.7050836386646298,0.9090990398115757,0.5659884973603908,0.6585189788690248,0.9654820661029678,-0.1300826934216372,0.9742115051777311,0.8786734083863419,0.6788799022657299,0.8779033388817862,0.5650703608363767,0.5902157454172406,0.9150522732006385,-0.02923775107648884,0.910488389540422,0.7848595162664249,0.7072240483306613,0.7745999741215175,0.6274443543005118,0.514830441643153,2.066248273809262,0.04705778483356659,1.7664162434330064,0.6018208254664739,1.5036292302189884,0.783131419929062,1.3019002823709724,0.9309534250334849,1.0713303828540208,1.0494867377456312,1.1379530372990543,-0.0867688869230604,1.0817925721867754,0.7642766304535091,1.3358059116778573,0.8071309622041535,1.468588427671039,0.5982426485027331,1.1331805110561983,-0.17241171868406668,1.090969910754293,0.8558688599480143,1.3988516192787646,0.8661025418254569,1.5215698529541453,0.5776817093532716,1.135722445187321,-0.1801909416533794,1.0978524758588772,0.8203937941310374,1.4044286271295656,0.8024480309193428,1.500048754711284,0.4644506340473514,1.1586869277899796,-0.12343129115561387,1.1342498052840027,0.6759685658748723,1.364239987856765,0.6748010293645011,1.4550985716293465,0.3869528773934742
Crystal,0.0,0.0,0.3332968392887218,0.5943626531961441,0.6194468382710874,0.7314860647100654,0.8236681300837781,0.8522266958817188,1.000625362760175,0.959272455284712,0.9658331827201966,-0.05794554460580281,1.002811618440472,0.8470462677885654,0.7431243985916663,0.9036498158197681,0.6100528790490808,0.6725700778844681,0.9885856561970872,-0.15065988305243908,0.9977384999226367,0.8902973922380022,0.7019318005611467,0.9100180344920086,0.5640652596722538,0.6600381803964485,0.9666583904866808,-0.12776914022501007,0.9704658944855181,0.8753307631509051,0.6773471950540604,0.8754805162608869,0.5649710371600242,0.5897063246417577,0.9160706434568096,-0.03151341095505838,0.9098702033991224,0.7794664885203583,0.7081800553198827,0.7702893181355805,0.6292098665744794,0.5119346962899227,2.0723272341826804,0.053790221499718835,1.7692938630414383,0.6083716921995926,1.5054365587076564,0.7892542233855461,1.3035120521365997,0.9359757069098222,1.071593255193159,1.0513885771564087,1.1432001561732748,-0.0779787769895009,1.0844576473693122,0.7671418024297727,1.3387489171396545,0.8084764391777605,1.4715892957802372,0.5996858595766229,1.1377404075241744,-0.16674745065635665,1.0920432565416867,0.855648981951024,1.4017126179139119,0.8649732473490938,1.526326085944265,0.5771367674583922,1.1387367875650711,-0.17718508384403125,1.0986662554016078,0.8187111212805441,1.4072404714243476,0.7982734285973715,1.5038932013422008,0.45924046744600466,1.1596872790961001,-0.12205049697597183,1.1352836032438365,0.6739832708369654,1.366908343148021,0.6720064845585023,1.4581183303865763,0.3838488606780099
Crystal,0.0,0.0,0.32892800771314457,0.5957343306507239,0.613355679653754,0.7396278505491175,0.816399602912325,0.8675249856218896,0.9927002097327299,0.9850023504834996,0.9651647537728942,-0.05361593834042202,1.0014901773622038,0.8456770699795233,0.7409499845972191,0.9039982554066573,0.6054874964178301,0.6769330204273853,0.989343196502088,-0.14560233354940022,0.9978767129602536,0.8912919917948328,0.699847362485002,0.9114087047457589,0.5593039566414136,0.6626817160966523,0.9686614520200322,-0.12271508762033838,0.9722860019236218,0.874983143640667,0.6766743930257119,0.8749705753082365,0.5625599292651016,0.5905622284588934,0.9198370118669377,-0.027848753788719996,0.9149723791403067,0.7796357610176491,0.7112849924918234,0.7697723161823092,0.6301531059319722,0.5120163957548705,2.0801066070711673,0.05574558620907494,1.7748808954970456,0.6124052581504347,1.5096625997754296,0.7929776039175812,1.3068277002068256,0.9390440515290698,1.073872091273724,1.0515267361912632,1.1492426774851816,-0.07049829977972735,1.0892557302418997,0.7694271850532821,1.3439761523337637,0.8098361562021092,1.4774647108480974,0.6012142984802835,1.1431600151515928,-0.16168337704796285,1.0962104268013102,0.8560994012055874,1.4070462307846634,0.8648911413703864,1.5325131807388088,0.5769611188751105,1.143425872112819,-0.1740402777473683,1.1025857853828123,0.8175283157769092,1.412099094151595,0.7966414159873434,1.5094545873511405,0.4576392539090745,1.1629940097864768,-0.11956729327175632,1.1392084018284245,0.6732126736991806,1.3714967008583658,0.671202027610991,1.4630272750751163,0.3835343697168238
Crystal,0.0,0.0,0.3265063170846622,0.5960300355770995,0.6101963623519208,0.7406028789909817,0.8118952567342398,0.8665659107030164,0.9871539646235152,0.9798108701701992,0.9656370661686332,-0.05263372024633774,0.9984960691454084,0.8502049966255948,0.7420218099168805,0.9056425071107637,0.6059337213646511,0.6787428827183679,0.9895437309548982,-0.14423316029214636,0.9957549071814885,0.8900449534574911,0.7013370036756532,0.9098601675867701,0.5598522381895106,0.6654431325788294,0.9690340941733188,-0.12133825801004328,0.97282400230203,0.8735745243530653,0.6815210923747739,0.8742426531512842,0.5659889725749577,0.595945265468585,0.9208554532704349,-0.02703910542960771,0.9171549164437549,0.7755094546662743,0.715534654738108,0.7670208392227885,0.6335142654463153,0.5142042737370706,2.0885710401065944,0.056109220614330366,1.7827847523089246,0.6180745950151789,1.5167089693089042,0.7984683822440298,1.3140776957046252,0.9440253159648392,1.0798158481766953,1.055020858346404,1.1527589891735095,-0.06906113182324397,1.0919931370381732,0.7690710624260167,1.3470295118624718,0.8077292881230186,1.479680297854873,0.597529742282606,1.1465291721413358,-0.1605964016188725,1.0979314494866725,0.8527164536759827,1.4085103932579173,0.86060628333836,1.5326310887640706,0.5722928478016794,1.1473577010350882,-0.17182542991340255,1.1051480076920934,0.8148324313460259,1.4141835339122217,0.7934103298177605,1.5099106642841071,0.4543161693256087,1.1677969752201276,-0.11567011315655684,1.1433749999908032,0.6736137589471656,1.375203878102819,0.669980755910897,1.4655403478180347,0.3811911266025223
Crystal,0.0,0.0,0.32539882793221125,0.5987176864049276,0.6088897331286288,0.7518831633555856,0.810350119965317,0.8866752532661262,0.9858133501436593,1.0076914796661525,0.9665689189699265,-0.04267281444585876,0.9975639958498269,0.8588190954938515,0.7429427090128111,0.9118589169717704,0.6076059970941362,0.6855242923918432,0.9907371502875923,-0.13579358983405834,0.9965410253396065,0.894363387394966,0.7027654966242199,0.9127417091718744,0.5590295718751688,0.6686412599664805,0.971565886430475,-0.11407787282214286,0.9767063233912535,0.8759397335962003,0.686142485767942,0.876039765140904,0.5686838204803553,0.6001215117766809,0.9255502080061048,-0.02147494136498722,0.9260543874133935,0.7773102181906489,0.7248302938323082,0.7688631018475734,0.6412600938160099,0.5174632462655688,2.105971044486044,0.05854257242003256,1.7959598308193943,0.6284494164821421,1.5275809753096443,0.8114801914084538,1.3237684176728215,0.9571620875372147,1.0879238444904895,1.0659503942112394,1.1605928166963237,-0.06966057436761951,1.0994796164384346,0.7737438284638828,1.3562167680314312,0.8123170251882657,1.4890704933779069,0.6009479301215693,1.153548261949668,-0.16283750173965342,1.1048001992324183,0.85510146297785,1.416833112662961,0.86345885799874,1.5414091526441451,0.575001051790113,1.154688683975178,-0.1721467026839798,1.1119651483935575,0.8186820142245833,1.4226680875584299,0.7974201394482869,1.518152221513377,0.45746861429372826,1.1760636702553784,-0.1115566575479367,1.1502548928122351,0.6811964556136484,1.383625460634689,0.676997738194667,1.4744314357140749,0.38681004007189174
Crystal,0.0,0.0,0.32261968606057345,0.5965085155135715,0.6051057689725798,0.7605746606544673,0.8049261328954577,0.9086513641456694,0.9822862822805642,1.0367518982015922,0.9645976308990223,-0.04184153402971324,0.9967909537789283,0.8504925896345799,0.7426003611697799,0.8995550545045372,0.6068552555385062,0.6743868895307096,0.9906795009556496,-0.13621353231696526,0.9955527084579757,0.8864202538824424,0.7015701651568724,0.8993023622694145,0.5584700143603551,0.6562628623935916,0.9730908557605464,-0.11721468693727283,0.9756747480618763,0.8662103918482722,0.68301352228314,0.8588725324753496,0.5657328563683827,0.5834427962143302,0.9271980186489401,-0.028005911321604928,0.9263775987270448,0.7654053079185215,0.7244258772596874,0.7545937907839536,0.6415765142161073,0.5051521681700282,2.115228252994755,0.050988015004943786,1.801228464310447,0.6251555429437919,1.5319848170938173,0.8109993189103211,1.3284808023663277,0.9579211846715655,1.0915645733527868,1.0733352658959556,1.1643378149500363,-0.06520428892431654,1.1003452053164786,0.7720399977172726,1.3569682385602135,0.8108809097090848,1.490678836368121,0.6012177063790237,1.1571691054233697,-0.16149375463288762,1.10574763940719,0.8522408884882744,1.416907518497298,0.8596370932476932,1.5424124281077498,0.5736206249534295,1.1577896847124605,-0.1759364032143779,1.1134553882762392,0.8147652711284477,1.4244298223741572,0.79056079541204,1.5206609581612096,0.45142076707891515,1.178810191130247,-0.12177061119281032,1.1507381858910486,0.6731965969367548,1.3844031180339615,0.6672965005086572,1.4760714439109393,0.37836249828297985
