Label,x1_L,y1_L,x2_L,y2_L,x3_L,y3_L,x4_L,y4_L,x5_L,y5_L,x6_L,y6_L,x7_L,y7_L,x8_L,y8_L,x9_L,y9_L,x10_L,y10_L,x11_L,y11_L,x12_L,y12_L,x13_L,y13_L,x14_L,y14_L,x15_L,y15_L,x16_L,y16_L,x17_L,y17_L,x18_L,y18_L,x19_L,y19_L,x20_L,y20_L,x21_L,y21_L,x1_R,y1_R,x2_R,y2_R,x3_R,y3_R,x4_R,y4_R,x5_R,y5_R,x6_R,y6_R,x7_R,y7_R,x8_R,y8_R,x9_R,y9_R,x10_R,y10_R,x11_R,y11_R,x12_R,y12_R,x13_R,y13_R,x14_R,y14_R,x15_R,y15_R,x16_R,y16_R,x17_R,y17_R,x18_R,y18_R,x19_R,y19_R,x20_R,y20_R,x21_R,y21_R
Water,0.0,0.0,0.12005276089666365,-0.34354283470119884,0.15339561516365063,-0.6933954170380399,0.19998312338712118,-0.9261105395050944,0.25912637434266983,-1.1003727420847857,-0.02519970021673616,-0.9998011007671446,0.2588200868361485,-1.2282745801950643,0.4119668287693218,-1.075326817659268,0.4880140545209128,-0.9075618644287721,-0.038721047196732965,-0.9992500590462771,0.28745521475311264,-1.2567390699565735,0.4459094110642869,-1.077861631084122,0.5186059153070776,-0.8785698843420251,-0.01449892017831309,-0.9471199741632967,0.3123841068468169,-1.213058515423252,0.46070933569435296,-1.039833318543725,0.527009212847568,-0.8530556067810349,0.049169735737556154,-0.8583918857070104,0.2917481924623836,-1.0765730462775882,0.41183143490355156,-0.9963199329782568,0.47625967745388764,-0.8831568261849829,0.5765542321530516,0.6754429341897568,0.3224623610645245,0.2719781239191875,0.2908796682876466,-0.08188958575605874,0.3083112751205616,-0.3338645911717874,0.30844390109896136,-0.52051099924351,0.562810767710862,-0.3751249973265311,0.4491258133430154,-0.8503893275061734,0.3459015382793331,-0.8435943698482545,0.3207859130763231,-0.6876717494712394,0.6072348252382328,-0.3426383600201595,0.4613292604139957,-0.8053283131276175,0.31631497122224644,-0.7114497207154784,0.2942869793519162,-0.5111102736747583,0.5972919630827856,-0.26081541723100876,0.45652321579123517,-0.698428377015644,0.30510980618486894,-0.5940055029516358,0.28035439722422173,-0.39944528363627907,0.5326026006501555,-0.15763000553078005,0.41018220657924176,-0.528416553237664,0.30953461342274885,-0.4564272735067805,0.28858785146896165,-0.28484814878436693
Water,0.0,0.0,0.1217872949913147,-0.33411658518002185,0.15720580669893436,-0.6826197952549371,0.20802369940366033,-0.9110804057905888,0.27143804363851703,-1.079363774750929,-0.012544578922065421,-0.9999546823112212,0.2738097262565967,-1.2255148616917533,0.4230494961108884,-1.0673617504209727,0.49410097164259686,-0.8976722008780815,-0.026615276587001746,-0.9996457507798437,0.302505395976422,-1.254578863095053,0.45750382861790184,-1.0697922573834617,0.5259322285467829,-0.8676883486483943,-0.0036544432899407045,-0.9478289481222324,0.3244332906370395,-1.213801391252878,0.46962207486515317,-1.0357486052673066,0.5325222802787963,-0.8453491705765124,0.05772554093355958,-0.8581153875791833,0.3002022869292689,-1.07743952117719,0.42092368683503106,-0.9933218397371302,0.4856750390090173,-0.8751564962304741,0.5791243366803861,0.697932173543271,0.3204041459792855,0.2804336376575165,0.28955086536092,-0.08205946663494906,0.3113333427583197,-0.3388255171116163,0.3144938274322968,-0.5124642050159604,0.5609170713308411,-0.38687814418549266,0.4540555030808618,-0.8649956743967435,0.3646115325583784,-0.8596487126961256,0.34805017443049335,-0.7014307791668396,0.6075265016100498,-0.34994208800837456,0.46470222642974973,-0.8114735160149908,0.32619984034495025,-0.7140262928731176,0.3079564449643579,-0.5064042330904124,0.5997845133136286,-0.2664337959279651,0.4593664455888515,-0.69738971222569,0.3102400455885064,-0.5884540504756726,0.28936805859965975,-0.3879568179387061,0.5378599236131251,-0.1626251646020541,0.41651189146538964,-0.5322731161478036,0.3179137844089341,-0.4569881245141314,0.3009434203513373,-0.2793752074333788
Water,0.0,0.0,0.12785494531672859,-0.326964171488127,0.16375079909793105,-0.6749926698113421,0.21471302637581194,-0.902624307475599,0.2791446394134559,-1.0681571247394284,-0.0019393047195175673,-1.0002689673727592,0.2872397635435923,-1.2233689831077097,0.43314794976132187,-1.0596284340034472,0.5000173726465125,-0.8881109853496477,-0.01783598891025499,-0.9998409260975434,0.31500760095808944,-1.2528920269472756,0.4671464574080801,-1.0620347850993868,0.5321345130462393,-0.8569441693632137,0.0033484608465968245,-0.9483222591047719,0.3339277319335908,-1.2129456130274072,0.47647661983084094,-1.0308575934966058,0.5363990121775348,-0.837732590973883,0.06243807816624817,-0.8582194831635866,0.30652516399370416,-1.0773161982168993,0.42741581779692944,-0.9904863259214219,0.491958498713949,-0.8692778627093688,0.5828512971867247,0.7125839434100251,0.3211672802995261,0.28446884261448924,0.2907787743255018,-0.08030235244740119,0.31444413545862027,-0.3347538689456544,0.3176204734208571,-0.5134931767011007,0.5639681415611741,-0.3904044676493391,0.46270541771770635,-0.8724315783905565,0.38288133723465,-0.8746395256965449,0.371589090977719,-0.7219206329489884,0.6119017216618315,-0.3494815211233315,0.4661911766484506,-0.805277887928981,0.329924464745633,-0.7011306936264183,0.31451632716256084,-0.4875559439050481,0.6043587731240845,-0.26476060875349283,0.4600523795415207,-0.6895963576973343,0.3132727444940172,-0.5763900562204782,0.29591829355703236,-0.3718133723602101,0.5428559405040466,-0.1618988883318515,0.4185249911565624,-0.5305132789697615,0.32287653405741257,-0.4508687287228538,0.3105367196173571,-0.26960628225110594
Water,0.0,0.0,0.13168549389201253,-0.32952663661560466,0.16952113877792319,-0.6758440878076567,0.22095614436494737,-0.9006270280870741,0.2851897332666833,-1.0645751437319457,0.004796511667437863,-1.002311058052064,0.29348770594710233,-1.2204491622217075,0.43600505551198643,-1.05490574971986,0.49972362462498093,-0.8834342859564135,-0.012141663090092274,-0.9999262872919218,0.3202677342981679,-1.2497596692946256,0.4701669329512838,-1.0578716487281468,0.5326738260458637,-0.8514210341116308,0.00776662190408068,-0.9463779590916592,0.3379536412552997,-1.2110004061680477,0.4788064271381255,-1.0282937798898761,0.5366527576311244,-0.8348332990644427,0.06558940210114896,-0.8541208003211846,0.308459830570925,-1.0778728852615427,0.42839470037717264,-0.9905998825216901,0.49203268847951803,-0.8673804505752416,0.5830365278388987,0.7086549865134415,0.32075582870655656,0.2797003868814879,0.29053301566708223,-0.08401727037422461,0.314287269968967,-0.33735985897985066,0.3168903184749804,-0.5156462929183747,0.5606799759065755,-0.402541150287493,0.46325216953485904,-0.8827145393958574,0.39054657772151413,-0.8853309200615376,0.38386882699269925,-0.7349086981032842,0.6100403566553646,-0.3590513952549764,0.46545415788487443,-0.8095666711937768,0.33205155339428155,-0.7025598459138365,0.3180242515517073,-0.4880451095779213,0.6037590869434195,-0.2732519352798174,0.45876629992588186,-0.6903675622516814,0.31389787105699923,-0.5731512006702493,0.29824101473779,-0.36696358108031474,0.5439232820943132,-0.1699497765455717,0.4184778572366925,-0.5344309142012906,0.3249543696743865,-0.45070259291041115,0.3148771943438964,-0.2672238049173011
Water,0.0,0.0,0.1299259397540381,-0.3291695919520547,0.16876047717887924,-0.6751194441774319,0.22259789016080658,-0.898991969854606,0.2880598320104605,-1.0603661606630685,0.009674169804137411,-1.0019770969525585,0.29819296220468555,-1.2210966638513836,0.4378055416749922,-1.0524244709508588,0.4989054523908866,-0.879551335906516,-0.006586023691564657,-0.9999783119107805,0.3255575112765757,-1.2498107761858797,0.47273125731350824,-1.0530660876430944,0.5325485830098258,-0.8445476362843084,0.013297439930292624,-0.94630602516817,0.3435969124496915,-1.210029147713795,0.4817539885314502,-1.0234292949240023,0.5369070118161766,-0.8287593788314367,0.0701988663303453,-0.8523317294396062,0.312724990865697,-1.0781371381769005,0.43196656809826744,-0.9890888955089459,0.4951188994416041,-0.8636701618349163,0.5843883255954143,0.7145306329690297,0.32159368459096455,0.27900590129614805,0.29140502496491794,-0.08256446401234764,0.3158874310149038,-0.33880536781759524,0.31901501215509154,-0.5155708625762437,0.5602568878561333,-0.4030787559404619,0.46356078494362823,-0.8885960704365744,0.396173976039568,-0.890863701969521,0.39404524855135165,-0.7411102286602179,0.610979639121123,-0.3565843962770407,0.46495377010598155,-0.8115776887707997,0.3335573161535895,-0.7015600549803269,0.3222778886553185,-0.48411323991609484,0.6052198005921581,-0.268698262474061,0.4591723268176661,-0.6900283571834067,0.3154779490046618,-0.5708686911507145,0.30282125952290556,-0.36226334283029155,0.5464817600779944,-0.16351055866895312,0.4208259065371284,-0.5335269114471075,0.32841907191966185,-0.45053854432939083,0.3206508970849082,-0.2661521109890578
Water,0.0,0.0,0.13185010271085992,-0.33356830091447137,0.17157893464206836,-0.6779790689380544,0.22627880904835226,-0.8997186246454961,0.2916377008425964,-1.0593521312538643,0.013424837282604315,-1.0029541357492628,0.30034193758612854,-1.2190688563689789,0.43699458752778375,-1.0497102900947373,0.4962751306219098,-0.8770176419892128,-0.002680853010136483,-0.9999964065071124,0.3278601192041302,-1.2472781887073012,0.4727023145569875,-1.0497686257033487,0.5307471511486249,-0.8405704907898252,0.016765252759269204,-0.9449368739225006,0.3457576365949701,-1.2081923824445573,0.48164477296561403,-1.020693982298374,0.5347424517540051,-0.8265445443549134,0.07283360000611003,-0.849687359543159,0.3139237256449024,-1.0785587980371898,0.43151329747667827,-0.9891246382738512,0.4932876186515069,-0.8628752285565627,0.5813353082357567,0.7119710341239378,0.3213588128548012,0.27369703956721625,0.2915442445680128,-0.084402418658582,0.3153704503444652,-0.33979069777503723,0.31796465885592295,-0.5141363142558518,0.5576421374818609,-0.3996689231444954,0.4637152667387392,-0.8872613102077428,0.39838012019562613,-0.8922918331339887,0.39732049150226534,-0.745294262762421,0.6082121981896894,-0.35312377098665043,0.46576999629127475,-0.810689595458559,0.33381599004034457,-0.7015200988583259,0.3221548977317939,-0.4839510489860648,0.6028794692759556,-0.26597439785809196,0.4605371430062126,-0.6899392898652361,0.3151781691496753,-0.5713750596223943,0.30170954152547436,-0.3619795756300912,0.5454446341173381,-0.16143045260614855,0.42453967457586234,-0.5351672027070463,0.33009075253904785,-0.45660038432036737,0.32016077730340525,-0.2733787244253266
Water,0.0,0.0,0.1275585585329761,-0.3361666535006978,0.16795658177429398,-0.6789821473786296,0.2257514040522412,-0.8972967050617804,0.2936111332733824,-1.054592694158638,0.013089049575203498,-1.0023098199746734,0.29817756019787284,-1.218495047886837,0.4343076191607109,-1.0502930566198225,0.4930892453789988,-0.8775487353722479,-0.001437623855989474,-0.9999989666182905,0.32769093936161275,-1.2467522977326455,0.47276320504205444,-1.0508364701999369,0.5301635386911647,-0.8410911125359862,0.01868046670059542,-0.945359996199419,0.3456816204415541,-1.2087237621413354,0.4816634185344139,-1.0217839082466107,0.5345054283456063,-0.8268291088029947,0.07441881764722846,-0.8502853495551186,0.3138493840462958,-1.0782982826110308,0.4314304608810755,-0.9892063820260626,0.49326717704298845,-0.8620335839767748,0.5787052605145602,0.7080971250545377,0.31861891736799436,0.26639840770323225,0.28913461431438986,-0.09015732575491395,0.3132401334063311,-0.3464416917199098,0.31612420318965007,-0.5205155816682814,0.5557672073381116,-0.4057336200758776,0.46283607518671577,-0.8931267931477572,0.3996089898959496,-0.8979920567056795,0.3998958505793157,-0.7529628333229648,0.6067926833704254,-0.3564547777117658,0.4627299290267296,-0.8118054407305814,0.3314056740934692,-0.6993464980220527,0.32052798784168124,-0.4808271367777402,0.6016285256286494,-0.26813834556624166,0.45804800486802966,-0.6910508914400547,0.3141596894219777,-0.5701433764442893,0.30233291316895866,-0.3590927472763086,0.5449767593839939,-0.16371914173950095,0.4235225106132505,-0.5370319247333334,0.3302335361108974,-0.4571730012742493,0.3217226404199056,-0.27314064066670685
Water,0.0,0.0,0.13386014881647007,-0.3366941421015482,0.17546654512387722,-0.6758094715707481,0.23177537143017002,-0.8907643848973658,0.2957675803138065,-1.048378448755657,0.0150614577228083,-1.0022870843399159,0.2970003772745893,-1.2200243608994643,0.4332147181224603,-1.0515367415650005,0.49035624022581215,-0.8782675253045685,-0.0004302048860719252,-0.9999999074618736,0.32683146799999274,-1.2451896457815208,0.47171582622588853,-1.0511788268900704,0.5274755844063852,-0.8421794423190501,0.018749996661418238,-0.9448135967450884,0.34370003955152706,-1.2080099270341693,0.4793768770783134,-1.023231398795789,0.5317389136582684,-0.8290310152558964,0.07372119435970514,-0.8499767393208549,0.3109360656595551,-1.0777633009564098,0.4287188297959478,-0.9918224536361394,0.4914992446543366,-0.8662571105183201,0.57659891923306,0.7075833792244369,0.3172143471970895,0.2689309895188582,0.28787084819718944,-0.0828506054188063,0.3114276456950436,-0.3387241417142982,0.314424717908285,-0.514105718542843,0.5529353414834871,-0.39458138487091476,0.46254528968566383,-0.8861706047998884,0.39749913524111646,-0.8983606536739368,0.3950769034824645,-0.7572052349106019,0.6040439099573641,-0.3486713807462987,0.4633873979730099,-0.8086579505769284,0.330509165144277,-0.7030240599379912,0.3175875211654055,-0.4850469447663257,0.5989541009519194,-0.262371893093309,0.45920938380289483,-0.6918359689754169,0.3122429130658865,-0.5766821982989945,0.2968567668225695,-0.3653512023878452,0.542004776168354,-0.15908577536718843,0.4258941231320883,-0.5364323006857152,0.3286948120904844,-0.4647876581355591,0.3141595851142039,-0.28343623220202696
Water,0.0,0.0,0.1307551532391127,-0.33635586772721043,0.173258353823965,-0.6751814705426198,0.2313273172494061,-0.8890948783380589,0.2968081518436665,-1.0458803174192999,0.015593405854532083,-1.0020300271691942,0.2966316863521432,-1.2180863474173653,0.43193504237938135,-1.051400350648895,0.48860843020341865,-0.8782060149576134,0.0008098590775594294,-0.9999996720640835,0.3263245809571627,-1.243740430692105,0.47089837922387345,-1.0510106852238619,0.5265726151875784,-0.8423796823083223,0.019984312307777016,-0.9446760901867204,0.34351282642096254,-1.2077742115793106,0.47895859454141704,-1.0239449436261607,0.5312115006908911,-0.8299679518466465,0.07474599960156042,-0.8494796648223927,0.3105808817802416,-1.0781877536313804,0.42758840649579755,-0.9912096095127466,0.48950929579093955,-0.8640925853059864,0.5762069303865082,0.7060364277561081,0.317432790924778,0.264633396778007,0.2878342628415634,-0.08170769355497404,0.31031366384469344,-0.333188093983822,0.31220012716018714,-0.5151080521906395,0.5542237912025613,-0.39053388224801194,0.4648761216904126,-0.8814503589511677,0.39802608067206846,-0.8959519011353014,0.39407360805159153,-0.7588497474855085,0.6051115909704953,-0.3450442864955493,0.46541895865699534,-0.8052345312643673,0.33068774972006115,-0.7001471126616223,0.31740565669716514,-0.4819115009097729,0.5996172078080467,-0.2594460936204437,0.4606106165366511,-0.6915481917621022,0.31213427223649254,-0.5772172034751096,0.2961342587526847,-0.36438949602621473,0.5418503025557126,-0.1570145477061621,0.4254379459684984,-0.5355766916243391,0.32763178694054285,-0.4636852372944377,0.3133309085783388,-0.2813637763734647
Water,0.0,0.0,0.1290832689238356,-0.338738001102124,0.17175129727770552,-0.6770985680812595,0.23042757570786623,-0.8887625282817283,0.2959158863218199,-1.0443765495685096,0.01584133628078326,-1.0020762517485355,0.29504832666750047,-1.218548975371443,0.429652252121792,-1.0515937659220542,0.48547997498342266,-0.8780605347693609,0.0013073104477640104,-0.9999991454693314,0.3254046278058829,-1.2426609582905979,0.4694248693485528,-1.05050332622848,0.5243344929959671,-0.8419280966719952,0.020492829815104,-0.9442812199176122,0.3425626427022789,-1.207410702547649,0.4777381128514326,-1.0246720525354058,0.5298559187865411,-0.8309229783379984,0.07492817003072758,-0.8489254543339522,0.30928962749612726,-1.076124095495533,0.4265370302255282,-0.9911308156679488,0.48905186406768686,-0.8656308856358147,0.575525288252708,0.7021995793337054,0.31764803486762805,0.2597546845017579,0.2868826882166474,-0.08325245009932282,0.30718043044780563,-0.3334681924180498,0.30778505721120025,-0.5193225498873684,0.5530284564842471,-0.38801522300240354,0.46566943408231165,-0.876994036047151,0.3948190497107586,-0.8927927557887058,0.3886902100434348,-0.7590358814107658,0.6038755421299709,-0.3429125372199777,0.46679040156470564,-0.803538214158787,0.3284529017520672,-0.6992933216064251,0.31509324646431314,-0.4807215876845093,0.5986394718100795,-0.25792507337115794,0.46216573213660705,-0.6922429834439014,0.3108337343260449,-0.5786151773353774,0.2950616300787632,-0.3656842942482135,0.541727801971486,-0.1557505061215784,0.4254011922809103,-0.5347906687268371,0.325725553886327,-0.4614473657583473,0.3126113145337297,-0.27818628374084753
